repo_id,full_name,owner,owner_id,repo_name,description,language,topics,stars_count,forks_count,watchers_count,open_issues_count,size,created_at,updated_at,pushed_at,default_branch,archived,disabled,is_fork,license,html_url,source_topic,collected_at
22887094,tesseract-ocr/tesseract,tesseract-ocr,8401422,tesseract,Tesseract Open Source OCR Engine (main repository),C++,hacktoberfest|lstm|machine-learning|ocr|ocr-engine|tesseract|tesseract-ocr,74666,10657,74666,481,53868,2014-08-12T18:04:59Z,2026-06-13T18:25:17Z,2026-06-13T14:33:54Z,main,False,False,False,Apache-2.0,https://github.com/tesseract-ocr/tesseract,machine-learning,2026-06-13T20:45:44.182711+00:00
115478820,binhnguyennus/awesome-scalability,binhnguyennus,15001306,awesome-scalability,"The Patterns of Scalable, Reliable, and Performant Large-Scale Systems",,architecture|awesome|awesome-list|backend|big-data|computer-science|design-patterns|devops|distributed-systems|interview|interview-practice|interview-questions|lists|machine-learning|programming|resources|scalability|system|system-design|web-development,71704,7015,71704,23,1607,2017-12-27T03:46:40Z,2026-06-13T20:31:11Z,2026-01-04T03:51:47Z,master,False,False,False,MIT,https://github.com/binhnguyennus/awesome-scalability,machine-learning,2026-06-13T20:45:44.182717+00:00
323048702,OpenBB-finance/OpenBB,OpenBB-finance,80064875,OpenBB,"Financial data platform for analysts, quants and AI agents.",Python,ai|crypto|derivatives|economics|equity|finance|fixed-income|machine-learning|openbb|options|python|quantitative-finance|stocks,69061,6952,69061,70,2426229,2020-12-20T10:46:38Z,2026-06-13T19:26:29Z,2026-06-10T04:19:41Z,develop,False,False,False,NOASSERTION,https://github.com/OpenBB-finance/OpenBB,machine-learning,2026-06-13T20:45:44.182723+00:00
290091948,labmlai/annotated_deep_learning_paper_implementations,labmlai,64068543,annotated_deep_learning_paper_implementations,"🧑‍🏫 60+ Implementations/tutorials of deep learning papers with side-by-side notes 📝; including transformers (original, xl, switch, feedback, vit, ...), optimizers (adam, adabelief, sophia, ...), gans(cyclegan, stylegan2, ...), 🎮 reinforcement learning (ppo, dqn), capsnet, distillation, ... 🧠",Python,attention|deep-learning|deep-learning-tutorial|gan|literate-programming|lora|machine-learning|neural-networks|optimizers|pytorch|reinforcement-learning|transformer|transformers,66923,6708,66923,32,156370,2020-08-25T02:29:34Z,2026-06-13T19:26:34Z,2026-01-22T04:26:00Z,master,False,False,False,MIT,https://github.com/labmlai/annotated_deep_learning_paper_implementations,machine-learning,2026-06-13T20:45:44.182730+00:00
843222,scikit-learn/scikit-learn,scikit-learn,365630,scikit-learn,scikit-learn: machine learning in Python,Python,data-analysis|data-science|machine-learning|python|statistics,66322,27061,66322,2065,185939,2010-08-17T09:43:38Z,2026-06-13T19:55:48Z,2026-06-13T11:13:42Z,main,False,False,False,BSD-3-Clause,https://github.com/scikit-learn/scikit-learn,machine-learning,2026-06-13T20:45:44.182735+00:00
33015583,keras-team/keras,keras-team,34455048,keras,Deep Learning for humans,Python,data-science|deep-learning|jax|machine-learning|neural-networks|python|pytorch|tensorflow,64088,19735,64088,179,53896,2015-03-28T00:35:42Z,2026-06-13T18:36:08Z,2026-06-12T19:49:09Z,master,False,False,False,Apache-2.0,https://github.com/keras-team/keras,machine-learning,2026-06-13T20:45:44.182742+00:00
668195240,pathwaycom/llm-app,pathwaycom,25750857,llm-app,"Ready-to-run cloud templates for RAG, AI pipelines, and enterprise search with live data. 🐳Docker-friendly.⚡Always in sync with Sharepoint, Google Drive, S3, Kafka, PostgreSQL, real-time data APIs, and more.",Jupyter Notebook,chatbot|hugging-face|llm|llm-local|llm-prompting|llm-security|llmops|machine-learning|open-ai|pathway|rag|real-time|retrieval-augmented-generation|vector-database|vector-index,59352,1425,59352,10,62538,2023-07-19T08:43:37Z,2026-06-13T20:39:56Z,2026-06-10T12:49:56Z,main,False,False,False,MIT,https://github.com/pathwaycom/llm-app,machine-learning,2026-06-13T20:45:44.182748+00:00
535360445,ultralytics/ultralytics,ultralytics,26833451,ultralytics,Ultralytics YOLO 🚀,Python,cli|computer-vision|deep-learning|hub|image-classification|instance-segmentation|machine-learning|object-detection|pose-estimation|python|pytorch|rotated-object-detection|segment-anything|tracking|ultralytics|yolo|yolo-world|yolo11|yolo26|yolov8,58355,11192,58355,332,57904,2022-09-11T16:39:45Z,2026-06-13T19:18:36Z,2026-06-13T20:23:15Z,main,False,False,False,AGPL-3.0,https://github.com/ultralytics/ultralytics,machine-learning,2026-06-13T20:45:44.182753+00:00
264818686,ultralytics/yolov5,ultralytics,26833451,yolov5,Ultralytics YOLOv5 in PyTorch > ONNX > CoreML > TFLite,Python,coreml|deep-learning|ios|machine-learning|ml|object-detection|onnx|pytorch|tflite|ultralytics|yolo|yolov3|yolov5,57521,17469,57521,41,17842,2020-05-18T03:45:11Z,2026-06-13T19:58:38Z,2026-06-12T21:10:15Z,master,False,False,False,AGPL-3.0,https://github.com/ultralytics/yolov5,machine-learning,2026-06-13T20:45:44.182759+00:00
83844720,ageitgey/face_recognition,ageitgey,896692,face_recognition,The world's simplest facial recognition api for Python and the command line,Python,face-detection|face-recognition|machine-learning|python,56490,13702,56490,837,103959,2017-03-03T21:52:39Z,2026-06-13T15:53:25Z,2024-08-21T06:22:36Z,master,False,False,False,MIT,https://github.com/ageitgey/face_recognition,machine-learning,2026-06-13T20:45:44.182764+00:00
114747226,deepfakes/faceswap,deepfakes,34667098,faceswap,Deepfakes Software For All,Python,deep-face-swap|deep-learning|deep-neural-networks|deepface|deepfakes|deeplearning|face-swap|faceswap|fakeapp|machine-learning|myfakeapp|neural-nets|neural-networks|openfaceswap,55277,13367,55277,8,205403,2017-12-19T09:44:13Z,2026-06-13T17:34:16Z,2026-05-29T10:41:20Z,master,False,False,False,GPL-3.0,https://github.com/deepfakes/faceswap,machine-learning,2026-06-13T20:45:44.182768+00:00
139824423,Avik-Jain/100-Days-Of-ML-Code,Avik-Jain,30073708,100-Days-Of-ML-Code,100 Days of ML Coding,,100-days-of-code-log|100daysofcode|deep-learning|implementation|infographics|linear-algebra|linear-regression|logistic-regression|machine-learning|machine-learning-algorithms|naive-bayes-classifier|python|scikit-learn|siraj-raval|siraj-raval-challenge|support-vector-machines|svm|tutorial,51241,11540,51241,68,10955,2018-07-05T09:11:43Z,2026-06-13T17:57:44Z,2023-12-29T07:57:53Z,master,False,False,False,MIT,https://github.com/Avik-Jain/100-Days-Of-ML-Code,machine-learning,2026-06-13T20:45:44.182775+00:00
1644196,JuliaLang/julia,JuliaLang,743164,julia,The Julia Programming Language,Julia,hacktoberfest|hpc|julia|julia-language|julialang|machine-learning|numerical|programming-language|science|scientific,48838,5790,48838,4712,374773,2011-04-21T07:01:50Z,2026-06-13T18:35:17Z,2026-06-13T16:59:44Z,master,False,False,False,MIT,https://github.com/JuliaLang/julia,machine-learning,2026-06-13T20:45:44.182779+00:00
344190478,microsoft/AI-For-Beginners,microsoft,6154722,AI-For-Beginners,"12 Weeks, 24 Lessons, AI for All!",Jupyter Notebook,ai|artificial-intelligence|cnn|computer-vision|deep-learning|gan|machine-learning|microsoft-for-beginners|nlp|rnn,48114,9966,48114,9,1416415,2021-03-03T16:27:36Z,2026-06-13T20:13:08Z,2026-06-11T01:06:57Z,main,False,False,False,MIT,https://github.com/microsoft/AI-For-Beginners,machine-learning,2026-06-13T20:45:44.182784+00:00
156157055,GokuMohandas/Made-With-ML,GokuMohandas,8000987,Made-With-ML,"Learn how to develop, deploy and iterate on production-grade ML applications.",Jupyter Notebook,data-engineering|data-quality|data-science|deep-learning|distributed-ml|distributed-training|llms|machine-learning|mlops|natural-language-processing|python|pytorch|ray,48019,7553,48019,25,3447,2018-11-05T03:44:27Z,2026-06-13T20:40:54Z,2026-03-04T23:44:21Z,main,False,False,False,MIT,https://github.com/GokuMohandas/Made-With-ML,machine-learning,2026-06-13T20:45:44.182793+00:00
33884891,apache/airflow,apache,47359,airflow,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",Python,airflow|apache|apache-airflow|automation|dag|data-engineering|data-integration|data-orchestrator|data-pipelines|data-science|elt|etl|machine-learning|mlops|orchestration|python|scheduler|workflow|workflow-engine|workflow-orchestration,45800,17233,45800,1712,638039,2015-04-13T18:04:58Z,2026-06-13T20:44:34Z,2026-06-13T20:44:27Z,main,False,False,False,Apache-2.0,https://github.com/apache/airflow,machine-learning,2026-06-13T20:45:44.182798+00:00
204086862,streamlit/streamlit,streamlit,45109972,streamlit,Streamlit — A faster way to build and share data apps.,Python,data-analysis|data-science|data-visualization|deep-learning|developer-tools|machine-learning|python|streamlit,44963,4279,44963,1322,1025126,2019-08-24T00:14:52Z,2026-06-13T18:27:45Z,2026-06-13T14:03:19Z,develop,False,False,False,Apache-2.0,https://github.com/streamlit/streamlit,machine-learning,2026-06-13T20:45:44.182803+00:00
287463830,microsoft/qlib,microsoft,6154722,qlib,"Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process.",Python,algorithmic-trading|auto-quant|deep-learning|finance|fintech|investment|machine-learning|paper|platform|python|quant|quant-dataset|quant-models|quantitative-finance|quantitative-trading|research|research-paper|stock-data,44357,7008,44357,424,17997,2020-08-14T06:46:00Z,2026-06-13T20:38:07Z,2026-04-22T07:08:01Z,main,False,False,False,MIT,https://github.com/microsoft/qlib,machine-learning,2026-06-13T20:45:44.182808+00:00
571613891,roboflow/supervision,roboflow,53104118,supervision,We write your reusable computer vision tools. 💜,Python,classification|coco|computer-vision|deep-learning|hacktoberfest|image-processing|instance-segmentation|low-code|machine-learning|metrics|object-detection|oriented-bounding-box|pascal-voc|python|pytorch|tensorflow|tracking|video-processing|yolo,44066,3919,44066,105,3427196,2022-11-28T14:08:44Z,2026-06-13T20:41:41Z,2026-06-12T22:04:46Z,develop,False,False,False,MIT,https://github.com/roboflow/supervision,machine-learning,2026-06-13T20:45:44.182813+00:00
45986162,aymericdamien/TensorFlow-Examples,aymericdamien,10386605,TensorFlow-Examples,TensorFlow Tutorial and Examples for Beginners (support TF v1 & v2),Jupyter Notebook,deep-learning|examples|machine-learning|python|tensorflow|tutorial,43753,14711,43753,228,10242,2015-11-11T14:21:19Z,2026-06-13T13:48:25Z,2024-07-26T19:46:13Z,master,False,False,False,NOASSERTION,https://github.com/aymericdamien/TensorFlow-Examples,machine-learning,2026-06-13T20:45:44.182817+00:00
162405963,gradio-app/gradio,gradio-app,51063788,gradio,"Build and share delightful machine learning apps, all in Python. 🌟 Star to support our work!",Python,data-analysis|data-science|data-visualization|deep-learning|deploy|gradio|gradio-interface|interface|machine-learning|models|python|python-notebook|ui|ui-components,42911,3488,42911,259,355974,2018-12-19T08:24:04Z,2026-06-13T15:29:49Z,2026-06-13T12:24:40Z,main,False,False,False,Apache-2.0,https://github.com/gradio-app/gradio,machine-learning,2026-06-13T20:45:44.182822+00:00
71932349,ray-project/ray,ray-project,22125274,ray,Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.,Python,data-science|deep-learning|deployment|distributed|hyperparameter-optimization|hyperparameter-search|large-language-models|llm|llm-inference|llm-serving|machine-learning|optimization|parallel|python|pytorch|ray|reinforcement-learning|rllib|serving|tensorflow,42862,7680,42862,3463,743586,2016-10-25T19:38:30Z,2026-06-13T20:24:38Z,2026-06-13T11:08:48Z,master,False,False,False,Apache-2.0,https://github.com/ray-project/ray,machine-learning,2026-06-13T20:45:44.182827+00:00
235860204,deepspeedai/DeepSpeed,deepspeedai,74068820,DeepSpeed,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and effective.",Python,billion-parameters|compression|data-parallelism|deep-learning|gpu|inference|machine-learning|mixture-of-experts|model-parallelism|pipeline-parallelism|pytorch|trillion-parameters|zero,42507,4856,42507,1300,246584,2020-01-23T18:35:18Z,2026-06-13T06:41:04Z,2026-06-12T00:54:25Z,master,False,False,False,Apache-2.0,https://github.com/deepspeedai/DeepSpeed,machine-learning,2026-06-13T20:45:44.182833+00:00
458648791,paperless-ngx/paperless-ngx,paperless-ngx,99562962,paperless-ngx,"A community-supported supercharged document management system: scan, index and archive all your documents",Python,angular|archiving|django|dms|document-management|document-management-system|hacktoberfest|machine-learning|ocr|optical-character-recognition|pdf,42119,2806,42119,11,187306,2022-02-12T21:56:52Z,2026-06-13T17:23:04Z,2026-06-13T13:48:19Z,dev,False,False,False,GPL-3.0,https://github.com/paperless-ngx/paperless-ngx,machine-learning,2026-06-13T20:45:44.182840+00:00
976921297,asgeirtj/system_prompts_leaks,asgeirtj,27446620,system_prompts_leaks,"Extracted system prompts from Anthropic - Claude Fable 5, Opus 4.8, Claude Code, Claude Design. OpenAI - ChatGPT 5.5 Thinking, GPT 5.5 Instant, Codex. Google - Gemini 3.5 Flash, 3.1 Pro, Antigravity. xAI - Grok, Cursor, Copilot, VS Code, Perplexity, and more. Updated regularly.",JavaScript,ai|anthropic|awesome|chatbot|chatgpt|claude|claude-code|codex|deep-learning|education|gemini|generative-ai|google|llm|machine-learning|natural-language-processing|nlp|open-source|openai|prompt-engineering,41970,6962,41970,26,6771,2025-05-03T02:43:56Z,2026-06-13T20:17:42Z,2026-06-13T00:30:49Z,main,False,False,False,CC0-1.0,https://github.com/asgeirtj/system_prompts_leaks,machine-learning,2026-06-13T20:45:44.182845+00:00
119160553,photoprism/photoprism,photoprism,32436079,photoprism,AI-Powered Photos App for the Decentralized Web 🌈💎✨,Go,ai|golang|google-photos|machine-learning|photography|private-cloud|self-hosted|tensorflow,39800,2293,39800,458,349568,2018-01-27T12:00:15Z,2026-06-13T19:50:34Z,2026-06-13T15:08:48Z,develop,False,False,False,NOASSERTION,https://github.com/photoprism/photoprism,machine-learning,2026-06-13T20:45:44.182852+00:00
151619717,google-research/google-research,google-research,43830688,google-research,Google Research,Jupyter Notebook,ai|machine-learning|research,38127,8430,38127,1964,1193051,2018-10-04T18:42:48Z,2026-06-13T18:18:16Z,2026-06-12T20:40:57Z,master,False,False,False,Apache-2.0,https://github.com/google-research/google-research,machine-learning,2026-06-13T20:45:44.182857+00:00
577603990,LAION-AI/Open-Assistant,LAION-AI,92627801,Open-Assistant,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",Python,ai|assistant|chatgpt|discord-bot|language-model|machine-learning|nextjs|python|rlhf,37398,3280,37398,298,35477,2022-12-13T05:24:17Z,2026-06-13T16:04:22Z,2024-08-17T01:55:35Z,main,False,False,False,Apache-2.0,https://github.com/LAION-AI/Open-Assistant,machine-learning,2026-06-13T20:45:44.182862+00:00
109484365,fengdu78/Coursera-ML-AndrewNg-Notes,fengdu78,26119052,Coursera-ML-AndrewNg-Notes,吴恩达老师的机器学习课程个人笔记,HTML,coursera|machine-learning,37151,11183,37151,68,662586,2017-11-04T10:04:08Z,2026-06-13T20:17:35Z,2025-08-25T04:02:38Z,master,False,False,False,,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes,machine-learning,2026-06-13T20:45:44.182867+00:00
876064934,patchy631/ai-engineering-hub,patchy631,38653995,ai-engineering-hub,"In-depth tutorials on LLMs, RAGs and real-world AI agent applications.",Jupyter Notebook,agents|ai|llms|machine-learning|mcp|rag,35749,5923,35749,114,285544,2024-10-21T10:43:24Z,2026-06-13T20:32:28Z,2026-06-08T11:18:11Z,main,False,False,False,MIT,https://github.com/patchy631/ai-engineering-hub,machine-learning,2026-06-13T20:45:44.182872+00:00
191820100,google-ai-edge/mediapipe,google-ai-edge,150697620,mediapipe,"Cross-platform, customizable ML solutions for live and streaming media.",C++,android|audio-processing|c-plus-plus|calculator|computer-vision|deep-learning|framework|graph-based|graph-framework|inference|machine-learning|mediapipe|mobile-development|perception|pipeline-framework|stream-processing|video-processing,35604,6013,35604,586,607344,2019-06-13T19:16:41Z,2026-06-13T13:07:43Z,2026-06-13T03:21:36Z,master,False,False,False,Apache-2.0,https://github.com/google-ai-edge/mediapipe,machine-learning,2026-06-13T20:45:44.182876+00:00
784181462,ItzCrazyKns/Vane,ItzCrazyKns,95534749,Vane,Vane is an AI-powered answering engine.,TypeScript,ai-agents|ai-search-engine|answering-engine|artificial-intelligence|llm|machine-learning|open-source-ai-search-engine|perplexica|rag|search-engine|searxng|searxng-copilot|self-hosted-ai|vane,35289,3891,35289,321,113096,2024-04-09T10:51:32Z,2026-06-13T19:54:47Z,2026-04-11T14:33:06Z,master,False,False,False,MIT,https://github.com/ItzCrazyKns/Vane,machine-learning,2026-06-13T20:45:44.182882+00:00
12791642,BVLC/caffe,BVLC,6182163,caffe,Caffe: a fast open framework for deep learning.,C++,deep-learning|machine-learning|vision,34576,18469,34576,1186,76170,2013-09-12T18:39:48Z,2026-06-13T10:55:23Z,2024-07-31T23:10:28Z,master,False,False,False,NOASSERTION,https://github.com/BVLC/caffe,machine-learning,2026-06-13T20:45:44.182887+00:00
326174741,ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,ashishpatel26,3095771,500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,500 AI Machine learning Deep learning Computer vision NLP Projects with code,,artificial-intelligence|artificial-intelligence-projects|awesome|computer-vision|computer-vision-project|data-science|deep-learning|deep-learning-project|machine-learning|machine-learning-projects|nlp|nlp-projects|python,34497,7264,34497,66,879,2021-01-02T12:08:37Z,2026-06-13T20:40:23Z,2025-08-01T11:54:09Z,main,False,False,False,,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,machine-learning,2026-06-13T20:45:44.182892+00:00
63477612,TheAlgorithms/C-Plus-Plus,TheAlgorithms,20487725,C-Plus-Plus,"Collection of various algorithms in mathematics, machine learning, computer science and physics implemented in C++ for educational purposes.",C++,algorithm|algorithm-competitions|algorithms-implemented|artificial-intelligence-algorithms|computer-science|cpp|data-structures|educational|instructor-materials|interview-preparation|interview-questions|machine-learning|machine-learning-algorithms|mathematics|search|sort,34352,7809,34352,45,140614,2016-07-16T10:19:45Z,2026-06-13T17:42:20Z,2025-10-11T14:51:22Z,master,False,False,False,MIT,https://github.com/TheAlgorithms/C-Plus-Plus,machine-learning,2026-06-13T20:45:44.182898+00:00
89247811,CMU-Perceptual-Computing-Lab/openpose,CMU-Perceptual-Computing-Lab,12239573,openpose,"OpenPose: Real-time multi-person keypoint detection library for body, face, hands, and foot estimation",C++,caffe|computer-vision|cpp|cvpr-2017|deep-learning|face|foot-estimation|hand-estimation|human-behavior-understanding|human-pose|human-pose-estimation|keypoint-detection|keypoints|machine-learning|multi-person|opencv|openpose|pose|pose-estimation|real-time,34140,8046,34140,359,86496,2017-04-24T14:06:31Z,2026-06-12T19:17:08Z,2024-08-03T01:59:11Z,master,False,False,False,NOASSERTION,https://github.com/CMU-Perceptual-Computing-Lab/openpose,machine-learning,2026-06-13T20:45:44.182908+00:00
321960447,openai/CLIP,openai,14957082,CLIP,"CLIP (Contrastive Language-Image Pretraining),  Predict the most relevant text snippet given an image",Jupyter Notebook,deep-learning|machine-learning,33765,4017,33765,273,9143,2020-12-16T11:24:42Z,2026-06-13T15:48:44Z,2026-03-25T18:46:40Z,main,False,False,False,MIT,https://github.com/openai/CLIP,machine-learning,2026-06-13T20:45:44.182913+00:00
21467110,explosion/spaCy,explosion,20011530,spaCy,💫 Industrial-strength Natural Language Processing (NLP) in Python,Python,ai|artificial-intelligence|cython|data-science|deep-learning|entity-linking|machine-learning|named-entity-recognition|natural-language-processing|neural-network|neural-networks|nlp|nlp-library|python|spacy|text-classification|tokenization,33658,4687,33658,212,203709,2014-07-03T15:15:40Z,2026-06-13T12:51:47Z,2026-05-19T06:48:57Z,master,False,False,False,MIT,https://github.com/explosion/spaCy,machine-learning,2026-06-13T20:45:44.182918+00:00
1198539,lutzroeder/netron,lutzroeder,438516,netron,"Visualizer for neural network, deep learning and machine learning models",JavaScript,ai|coreml|deep-learning|deeplearning|keras|machine-learning|machinelearning|ml|neural-network|numpy|onnx|pytorch|safetensors|tensorflow|tensorflow-lite|visualizer,33070,3129,33070,19,98100,2010-12-26T12:53:43Z,2026-06-13T16:44:55Z,2026-06-10T14:59:27Z,main,False,False,False,MIT,https://github.com/lutzroeder/netron,machine-learning,2026-06-13T20:45:44.182924+00:00
268163609,qdrant/qdrant,qdrant,73504361,qdrant,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also available in the cloud https://cloud.qdrant.io/",Rust,ai-search|ai-search-engine|embeddings-similarity|hnsw|hybrid-search|image-search|knn-algorithm|machine-learning|mlops|nearest-neighbor-search|neural-network|neural-search|recommender-system|search|search-engine|search-engines|similarity-search|vector-database|vector-search|vector-search-engine,32154,2360,32154,586,53108,2020-05-30T21:37:01Z,2026-06-13T20:35:01Z,2026-06-13T18:19:59Z,master,False,False,False,Apache-2.0,https://github.com/qdrant/qdrant,machine-learning,2026-06-13T20:45:44.182930+00:00
1185590488,rohitg00/ai-engineering-from-scratch,rohitg00,48523873,ai-engineering-from-scratch,Learn it. Build it. Ship it for others.,Python,agents|ai|ai-agents|ai-engineering|computer-vision|course|deep-learning|from-scratch|generative-ai|llm|machine-learning|mcp|nlp|python|reinforcement-learning|rust|swarm-intelligence|transformers|tutorial|typescript,31902,5221,31902,69,12366,2026-03-18T18:38:02Z,2026-06-13T20:41:33Z,2026-06-12T15:24:47Z,main,False,False,False,MIT,https://github.com/rohitg00/ai-engineering-from-scratch,machine-learning,2026-06-13T20:45:44.182935+00:00
80990461,eriklindernoren/ML-From-Scratch,eriklindernoren,7977505,ML-From-Scratch,Machine Learning From Scratch. Bare bones NumPy implementations of machine learning models and algorithms with a focus on accessibility. Aims to cover everything from linear regression to deep learning.,Python,data-mining|data-science|deep-learning|deep-reinforcement-learning|genetic-algorithm|machine-learning|machine-learning-from-scratch,31897,5342,31897,73,553,2017-02-05T12:11:23Z,2026-06-13T18:44:32Z,2023-10-15T06:05:06Z,master,False,False,False,MIT,https://github.com/eriklindernoren/ML-From-Scratch,machine-learning,2026-06-13T20:45:44.182940+00:00
178626720,Lightning-AI/pytorch-lightning,Lightning-AI,58386951,pytorch-lightning,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",Python,ai|artificial-intelligence|data-science|deep-learning|machine-learning|python|pytorch,31186,3738,31186,1006,133707,2019-03-31T00:45:57Z,2026-06-13T09:55:44Z,2026-06-10T12:56:05Z,master,False,False,False,Apache-2.0,https://github.com/Lightning-AI/pytorch-lightning,machine-learning,2026-06-13T20:45:44.182945+00:00
306977633,AMAI-GmbH/AI-Expert-Roadmap,AMAI-GmbH,54247845,AI-Expert-Roadmap,Roadmap to becoming an Artificial Intelligence Expert in 2022,JavaScript,ai|ai-roadmap|artificial-intelligence|data-analysis|data-science|deep-learning|machine-learning|neural-network|roadmap|study-plan,31084,2579,31084,19,414,2020-10-24T21:49:40Z,2026-06-13T15:58:48Z,2025-09-12T14:59:30Z,main,False,False,False,MIT,https://github.com/AMAI-GmbH/AI-Expert-Roadmap,machine-learning,2026-06-13T20:45:44.182950+00:00
321659062,iperov/DeepFaceLive,iperov,8076202,DeepFaceLive,Real-time face swap for PC streaming or video calls,Python,deepfake|faceswap|machine-learning|real-time|streaming|videocall|webcam,30919,1262,30919,1,1540184,2020-12-15T12:19:22Z,2026-06-13T13:04:28Z,2024-11-08T03:07:42Z,master,True,False,False,GPL-3.0,https://github.com/iperov/DeepFaceLive,machine-learning,2026-06-13T20:45:44.182955+00:00
277168957,eugeneyan/applied-ml,eugeneyan,6831355,applied-ml,📚 Papers & tech blogs by companies sharing their work on data science & machine learning in production.,,applied-data-science|applied-machine-learning|computer-vision|data-discovery|data-engineering|data-quality|data-science|deep-learning|machine-learning|natural-language-processing|production|recsys|reinforcement-learning|search,29757,3947,29757,6,397,2020-07-04T18:57:47Z,2026-06-13T19:14:42Z,2024-07-18T22:41:02Z,main,False,False,False,MIT,https://github.com/eugeneyan/applied-ml,machine-learning,2026-06-13T20:45:44.182961+00:00
247266215,JaidedAI/EasyOCR,JaidedAI,61448029,EasyOCR,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic, Devanagari, Cyrillic and etc.",Python,cnn|crnn|data-mining|deep-learning|easyocr|image-processing|information-retrieval|lstm|machine-learning|ocr|optical-character-recognition|python|pytorch|scene-text|scene-text-recognition,29611,3581,29611,528,161635,2020-03-14T11:46:39Z,2026-06-13T17:49:13Z,2025-12-05T12:23:12Z,master,False,False,False,Apache-2.0,https://github.com/JaidedAI/EasyOCR,machine-learning,2026-06-13T20:45:44.182966+00:00
21515044,academic/awesome-datascience,academic,17519607,awesome-datascience,:memo: An awesome Data Science repository to learn and apply for real world problems.,,analytics|awesome-list|data-mining|data-science|data-scientists|data-visualization|deep-learning|hacktoberfest|machine-learning|science,29396,6556,29396,4,1555,2014-07-05T07:07:43Z,2026-06-13T19:55:03Z,2026-06-13T05:56:52Z,live,False,False,False,MIT,https://github.com/academic/awesome-datascience,machine-learning,2026-06-13T20:45:44.182972+00:00
29749635,donnemartin/data-science-ipython-notebooks,donnemartin,5458997,data-science-ipython-notebooks,"Data science Python notebooks: Deep learning (TensorFlow, Theano, Caffe, Keras), scikit-learn, Kaggle, big data (Spark, Hadoop MapReduce, HDFS), matplotlib, pandas, NumPy, SciPy, Python essentials, AWS, and various command lines.",Python,aws|big-data|caffe|data-science|deep-learning|hadoop|kaggle|keras|machine-learning|mapreduce|matplotlib|numpy|pandas|python|scikit-learn|scipy|spark|tensorflow|theano,29161,8027,29161,46,49025,2015-01-23T19:38:29Z,2026-06-13T19:31:03Z,2024-03-20T13:52:34Z,master,False,False,False,NOASSERTION,https://github.com/donnemartin/data-science-ipython-notebooks,machine-learning,2026-06-13T20:45:44.182977+00:00
152166877,d2l-ai/d2l-en,d2l-ai,43974506,d2l-en,"Interactive deep learning book with multi-framework code, math, and discussions. Adopted at 500 universities from 70 countries including Stanford, MIT, Harvard, and Cambridge.",Python,book|computer-vision|data-science|deep-learning|gaussian-processes|hyperparameter-optimization|jax|kaggle|keras|machine-learning|mxnet|natural-language-processing|notebook|python|pytorch|recommender-system|reinforcement-learning|tensorflow,28987,5074,28987,192,317904,2018-10-09T01:04:37Z,2026-06-13T14:48:46Z,2024-08-18T08:02:36Z,master,False,False,False,NOASSERTION,https://github.com/d2l-ai/d2l-en,machine-learning,2026-06-13T20:45:44.182982+00:00
70431106,ZuzooVn/machine-learning-for-software-engineers,ZuzooVn,1429230,machine-learning-for-software-engineers,A complete daily plan for studying to become a machine learning engineer.,,artificial-intelligence|deep-learning|machine-learning|machine-learning-algorithms|software-engineer,28797,6173,28797,32,471,2016-10-09T21:20:25Z,2026-06-13T20:39:33Z,2024-06-11T04:49:29Z,master,False,False,False,CC-BY-SA-4.0,https://github.com/ZuzooVn/machine-learning-for-software-engineers,machine-learning,2026-06-13T20:45:44.182986+00:00
16587283,dmlc/xgboost,dmlc,11508361,xgboost,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library,  for Python, R, Java, Scala, C++ and more. Runs on single machine, Hadoop, Spark, Dask, Flink and DataFlow",C++,distributed-systems|gbdt|gbm|gbrt|machine-learning|xgboost,28466,8877,28466,469,36899,2014-02-06T17:28:03Z,2026-06-13T19:31:22Z,2026-06-10T15:15:29Z,master,False,False,False,Apache-2.0,https://github.com/dmlc/xgboost,machine-learning,2026-06-13T20:45:44.182991+00:00
